country,alpha_2_code,alpha_3_code,numeric_code,year,"Population, total",GDP per capita (constant 2015 US$),GNI (current US$),"Inflation, consumer prices (annual %)","Life expectancy at birth, total (years)",Military expenditure (% of GDP)
Iraq,IQ,IRQ,368,2020,42556984,4170.39204821397,179116938800.336,0.574162679425795,69.123,3.35338468996317
Iraq,IQ,IRQ,368,2021,43533592,4141.38817784629,205627399310.345,6.04186489058044,70.378,2.30492820761499
Iraq,IQ,IRQ,368,2022,44496122,4335.78313171525,263235973793.103,4.99476596381044,,1.6669677433245
Ireland,IE,IRL,372,1960,2828600,,2056603345.516,0.45083726943178,70.1942682926829,1.33038674274387
Ireland,IE,IRL,372,1961,2824400,,2216466565.14558,2.75699935863552,69.6782926829268,1.32014208497048
Ireland,IE,IRL,372,1962,2836050,,2395398332.09428,4.26372712149083,69.9910487804878,1.29021997609629
Ireland,IE,IRL,372,1963,2852650,,2571469647.58742,2.45362058668928,70.2300975609756,1.24281713383915
Ireland,IE,IRL,372,1964,2866550,,2921069655.05764,6.71728971926295,70.4899268292683,1.30320786489055
Ireland,IE,IRL,372,1965,2877300,,3128605936.56195,4.98812351543948,70.695,1.32690805500519
Ireland,IE,IRL,372,1966,2888800,,3285162164.94885,3.05429864140273,70.2169512195122,1.23436045763536
Ireland,IE,IRL,372,1967,2902450,,3536624646.29492,3.18331503955179,71.2453658536585,1.18712684797857
Ireland,IE,IRL,372,1968,2915550,,3478612278.84325,4.68085106382992,70.941,1.13285129943636
Ireland,IE,IRL,372,1969,2932650,,3995738511.80407,7.41869918597553,70.8528292682927,1.09928037099096
Ireland,IE,IRL,372,1970,2957250,12100.7315859825,4689673029.67303,8.20719016091026,70.9015609756098,1.15860929602813
Ireland,IE,IRL,372,1971,2992050,12374.988115672,5422203909.54389,8.96174863417669,71.6758536585366,1.24394513227465
Ireland,IE,IRL,372,1972,3036850,12983.6960543579,6712069236.8214,8.60581745301066,71.021756097561,1.32881101131957
Ireland,IE,IRL,372,1973,3085950,13380.3770696833,7880248890.6039,11.4148503873297,71.2399756097561,1.31269490105501
Ireland,IE,IRL,372,1974,3137500,13721.2028751835,8333004971.46014,16.9761273212048,71.1755609756098,1.40693235636944
Ireland,IE,IRL,372,1975,3189550,14260.7813248646,9954970383.27526,20.8758503401952,71.7530487804878,1.62595896710865
Ireland,IE,IRL,372,1976,3238050,14243.1123913348,9835499575.43164,17.9856958613385,71.8566097560976,1.61516249948012
Ireland,IE,IRL,372,1977,3282200,15205.3363453438,11569635939.0026,13.4722252633927,71.9973902439024,1.52517744005848
Ireland,IE,IRL,372,1978,3329100,16068.4965258425,14839601328.9037,7.71114118004803,71.9963170731707,1.48308354739001
Ireland,IE,IRL,372,1979,3373750,16343.0931433023,18521067053.5139,13.2954539852612,72.2680243902439,1.58220056709233
Ireland,IE,IRL,372,1980,3412800,16653.5911505162,21930124615.6336,18.1544433038192,72.5954146341464,1.66526701222097
Ireland,IE,IRL,372,1981,3453000,17007.0300163173,20709766763.8484,20.3735228947773,72.9517804878049,1.58060661844101
Ireland,IE,IRL,372,1982,3485800,17231.6967607569,20955220210.1498,17.1471142032124,73.2090487804878,1.59123694788544
Ireland,IE,IRL,372,1983,3510600,17068.1665536505,20028883233.826,10.4476295240831,73.2400975609756,1.4926312327501
Ireland,IE,IRL,372,1984,3532423,17701.3409244015,18975880143.4181,8.65111383765408,73.6637317073171,1.41243942527662
Ireland,IE,IRL,372,1985,3538082,18218.3501685133,19837118347.6305,5.3954973146638,73.6219024390244,1.41604420408081
Ireland,IE,IRL,372,1986,3539690,18132.0746715631,26985269181.8567,3.82703931524415,73.6655365853659,1.4232052652489
Ireland,IE,IRL,372,1987,3540057,18975.6225953647,31953223314.6067,3.15940764053434,74.4323902439024,1.28230024699033
Ireland,IE,IRL,372,1988,3524949,20051.2323730478,35152683863.2274,2.13457156859604,74.4394146341463,1.1994341526595
Ireland,IE,IRL,372,1989,3511009,21301.2343678365,36084016073.2225,4.08904273020374,74.4552195121951,1.10547611947077
Ireland,IE,IRL,372,1990,3513974,23085.2141398,45844603360.6878,3.31732129894251,74.8460731707317,1.20350328404375
Ireland,IE,IRL,372,1991,3534235,23395.7792537096,46482886297.3761,3.21081702751351,75.025,1.25393531255992
Ireland,IE,IRL,372,1992,3558430,24013.5699156904,51544038590.3792,3.06999743466963,75.4150975609756,1.20411854985202
Ireland,IE,IRL,372,1993,3576261,24537.2076709476,48530386091.406,1.4694208843173,75.2921951219512,1.13922514870102
Ireland,IE,IRL,372,1994,3590386,25847.4384259376,53106473498.2332,2.30919875061485,75.7871219512195,1.10873259118524
Ireland,IE,IRL,372,1995,3608841,28192.7754893908,63228535353.5353,2.52486728005299,75.4698048780488,1.01435938826102
Ireland,IE,IRL,372,1996,3637510,30034.6979677168,69681199596.7742,1.75373213896013,75.8317073170732,0.989927158967187
Ireland,IE,IRL,372,1997,3674171,33012.3336284172,74854345749.7612,1.52560521714532,75.9853658536585,0.92406612738302
Ireland,IE,IRL,372,1998,3712696,35533.6518883702,80793989009.7566,2.41551787239235,76.1804878048781,0.823869515994083
Ireland,IE,IRL,372,1999,3754786,38835.0408982036,86255158364.3071,1.63192376414534,76.0829268292683,0.750676498659298
Ireland,IE,IRL,372,2000,3805174,41924.2932496242,87356264075.3147,5.59071729957806,76.5365853658537,0.695697742113547
Ireland,IE,IRL,372,2001,3866243,43451.3730525539,93407453250.5072,4.87290487290485,77.1341463414634,0.703517156269364
Ireland,IE,IRL,372,2002,3931947,45245.8085128973,107815207856.415,4.61473327688404,77.6341463414634,0.634013720386081
Ireland,IE,IRL,372,2003,3996521,45856.3496298566,141965782782.433,3.49048968029137,78.1390243902439,0.587540935936822
Ireland,IE,IRL,372,2004,4070262,48081.9681057103,167774483219.72,2.1996285071854502,78.5390243902439,0.568322292110072
Ireland,IE,IRL,372,2005,4159914,49746.0564580724,183494835455.801,2.42969198392957,78.9439024390244,0.540612698817302
Ireland,IE,IRL,372,2006,4273591,50838.0767607578,203609185934.329,3.9316398954053,79.2414634146342,0.51315124388682
Ireland,IE,IRL,372,2007,4398942,52012.0454125255,233496355355.794,4.89711564381345,79.6414634146341,0.508754794161221
Ireland,IE,IRL,372,2008,4489544,48677.2171989662,238433636292.015,4.06030495117365,80.0951219512195,0.576987820203192
Ireland,IE,IRL,372,2009,4535375,45729.9032271479,197524076527.478,-4.4781033915048,80.190243902439,0.601169020641842
Ireland,IE,IRL,372,2010,4560155,46246.8450864429,186534181410.5,-0.92209582902454,80.7439024390244,0.574760721661621
Ireland,IE,IRL,372,2011,4580084,46635.3445852272,194555849019.631,2.5571888318692,80.7463414634146,0.544777356237159
Ireland,IE,IRL,372,2012,4599533,46377.9216861489,182483455807.02,1.69620897294548,80.8463414634146,0.512995960104951
Ireland,IE,IRL,372,2013,4623816,46676.2584933487,201478489502.136,0.508714869485475,80.9487804878049,0.501845593229702
Ireland,IE,IRL,372,2014,4657740,50427.3296736031,219223385908.018,0.182542316627901,81.3487804878049,0.460824185574416
Ireland,IE,IRL,372,2015,4701957,62179.2642662951,224608767716.753,-0.289879079012766,81.4536585365854,0.341856403142522
Ireland,IE,IRL,372,2016,4755335,62566.7978369816,243912675918.888,0.00830633773565991,81.6536585365854,0.335189531022149
Ireland,IE,IRL,372,2017,4807388,67652.0199199883,267503492452.218,0.340531561461897,82.1560975609756,0.306820974138406
Ireland,IE,IRL,372,2018,4867316,72478.8382398373,299136601639.581,0.488370168032444,82.2048780487805,0.287173967490535
Ireland,IE,IRL,372,2019,4934340,75281.9215322169,310165701604.556,0.939044481054393,82.7024390243903,0.278633920598915
Ireland,IE,IRL,372,2020,4985382,79441.7086843532,320580322388.955,-0.334584625428532,82.5560975609756,0.269287013424504
Ireland,IE,IRL,372,2021,5033164,90589.1967310069,382593827822.99,2.35814296241712,82.1024390243903,0.251475874908046
Ireland,IE,IRL,372,2022,5127170,97316.8775085729,382869529949.418,7.80737540996716,,0.225109121716702
Isle of Man,IM,IMN,833,1960,48793,,,,64.409,
Isle of Man,IM,IMN,833,1961,48422,,,,63.629,
Isle of Man,IM,IMN,833,1962,48669,,,,64.293,
Isle of Man,IM,IMN,833,1963,49131,,,,63.522,
Isle of Man,IM,IMN,833,1964,49597,,,,64.838,
Isle of Man,IM,IMN,833,1965,50057,,,,64.978,
Isle of Man,IM,IMN,833,1966,50718,,,,65.273,
Isle of Man,IM,IMN,833,1967,51731,,,,65.968,
Isle of Man,IM,IMN,833,1968,52910,,,,65.625,
Isle of Man,IM,IMN,833,1969,54099,,,,65.193,
Isle of Man,IM,IMN,833,1970,55298,,,,65.684,
Isle of Man,IM,IMN,833,1971,56431,,,,65.956,
Isle of Man,IM,IMN,833,1972,57419,,,,65.371,
Isle of Man,IM,IMN,833,1973,58325,,,,66.555,
Isle of Man,IM,IMN,833,1974,59179,,,,65.989,
Isle of Man,IM,IMN,833,1975,59949,,,,66.918,
Isle of Man,IM,IMN,833,1976,60701,,,,67.162,
Isle of Man,IM,IMN,833,1977,61506,,,,67.281,
Isle of Man,IM,IMN,833,1978,62333,,,,67.511,
Isle of Man,IM,IMN,833,1979,63172,,,,67.882,
Isle of Man,IM,IMN,833,1980,64022,,,,68.304,
Isle of Man,IM,IMN,833,1981,64558,,,,69.079,
Isle of Man,IM,IMN,833,1982,64654,,,,69.1,
Isle of Man,IM,IMN,833,1983,64598,,,,69.716,
Isle of Man,IM,IMN,833,1984,64500,18311.3679477994,,,69.88,
Isle of Man,IM,IMN,833,1985,64376,18423.4973075087,,,69.48,
Isle of Man,IM,IMN,833,1986,64663,21846.0121248727,,,70.292,
Isle of Man,IM,IMN,833,1987,65554,23681.6565638685,,,70.678,
Isle of Man,IM,IMN,833,1988,66636,26053.026536236,,,71.239,
Isle of Man,IM,IMN,833,1989,67740,27382.7447959893,,,70.924,
Isle of Man,IM,IMN,833,1990,68865,28063.1912318915,,,71.959,
Isle of Man,IM,IMN,833,1991,69770,28143.7480557276,,,72.151,
Isle of Man,IM,IMN,833,1992,70307,28152.2190557382,,,73.078,
Isle of Man,IM,IMN,833,1993,70710,28719.5549413279,,,72.31,
Isle of Man,IM,IMN,833,1994,71094,29707.0096427517,,,73.339,
Isle of Man,IM,IMN,833,1995,71454,30828.3046690906,1018586633.27594,,73.264,
Isle of Man,IM,IMN,833,1996,71981,32959.0010705859,1129602281.73031,,73.756,
Isle of Man,IM,IMN,833,1997,72793,35394.2000087745,1315057433.54119,,73.691,
Isle of Man,IM,IMN,833,1998,73727,39663.5005486133,1499304017.19292,,74.603,
Isle of Man,IM,IMN,833,1999,74668,44529.0610661773,1662549145.98775,,73.666,
Isle of Man,IM,IMN,833,2000,75562,46334.3408960997,1627870548.24885,,74.725,
Isle of Man,IM,IMN,833,2001,76398,48301.9930898863,1731681694.57564,,75.51,
Isle of Man,IM,IMN,833,2002,77183,50774.9956971232,2022014199.72218,,75.42,
Isle of Man,IM,IMN,833,2003,77939,53299.4325080165,2419677637.1308,,76.096,
Isle of Man,IM,IMN,833,2004,78677,55545.0516877784,2938995021.20597,,76.966,
Isle of Man,IM,IMN,833,2005,79415,58275.5772395427,3152527734.95164,,77.623,
Isle of Man,IM,IMN,833,2006,80228,62126.7816636808,3578579051.28872,,78.191,
Isle of Man,IM,IMN,833,2007,81100,66068.1936956923,4369441378.20025,,78.331,
Isle of Man,IM,IMN,833,2008,81997,68547.3731633225,4356924717.29634,,78.449,
Isle of Man,IM,IMN,833,2009,82915,69212.0030230171,3833226606.38615,,78.681,
Isle of Man,IM,IMN,833,2010,83828,70785.7683596321,5981929161.61457,,78.983,
Isle of Man,IM,IMN,833,2011,84350,71754.6643886853,6691840624.47707,,79.19,
Isle of Man,IM,IMN,833,2012,84338,77006.4937245905,6817825652.67757,,79.337,
Isle of Man,IM,IMN,833,2013,84144,80380.898899518,7202024262.95026,,79.473,
Isle of Man,IM,IMN,833,2014,83896,84774.4182815717,7655182163.62788,,80.037,
Isle of Man,IM,IMN,833,2015,83593,84753.4567282435,6826491273.46253,,78.905,
Isle of Man,IM,IMN,833,2016,83450,90801.1041287644,6105445022.64971,,80.314,
Isle of Man,IM,IMN,833,2017,83580,93232.5841734301,6365339028.0711,,80.457,
Isle of Man,IM,IMN,833,2018,83775,95074.3747479803,7111615340.63127,,80.596,
Isle of Man,IM,IMN,833,2019,83933,95137.2757021165,6961138604.75865,,80.737,
Isle of Man,IM,IMN,833,2020,84046,86614.1156183997,6534629187.31863,,80.588,
Isle of Man,IM,IMN,833,2021,84263,,,,80.525,
Isle of Man,IM,IMN,833,2022,84519,,,,,
Israel,IL,ISR,376,1960,2114020,,2585000000,2.22811242067084,,7.46024831191462
Israel,IL,ISR,376,1961,2185000,,3122500000,6.78982340440243,72.0065853658537,7.86501626310083
Israel,IL,ISR,376,1962,2293000,,2497333333.33333,9.40819406826558,72.1121951219512,9.16079196040198
Israel,IL,ISR,376,1963,2379000,,2977000000,6.5811373646406,,9.7535741158766
Israel,IL,ISR,376,1964,2475000,,3388000000,5.17275042328816,,8.98462696194367
Israel,IL,ISR,376,1965,2563000,,3644666666.66667,7.70833326420493,,8.56915377616015
Israel,IL,ISR,376,1966,2629000,,3954000000,7.93036754448455,72.2856097560976,9.43467336683417
Israel,IL,ISR,376,1967,2745000,,3990666666.66667,1.70609316005932,71.509756097561,15.4425144747725
Israel,IL,ISR,376,1968,2803000,,4577000000,2.07922185813623,71.0565853658537,17.4280147218013
Israel,IL,ISR,376,1969,2877000,,5267000000,2.45805425617799,70.9704878048781,19.0893169877408
Israel,IL,ISR,376,1970,2974000,,7173333333.33333,6.11074203598739,71.2134146341463,23.4470563207999
Israel,IL,ISR,376,1971,3069000,,6885000000,11.9725681644789,71.7190243902439,22.7998034775922
Israel,IL,ISR,376,1972,3148000,,8960000000,12.8814708218396,71.0780487804878,20.3710188427547
Israel,IL,ISR,376,1973,3278000,,11565000000,20.0323771024943,71.6934146341464,27.856092653735
Israel,IL,ISR,376,1974,3377000,,16645000000,39.6799704514568,71.6617073170732,27.6552864420413
Israel,IL,ISR,376,1975,3455000,,15440000000,39.3067310238304,72.0451219512195,30.4638027862708
Israel,IL,ISR,376,1976,3533000,,15283750000,31.3108653312175,72.9560975609756,29.245593098635698
Israel,IL,ISR,376,1977,3613000,,17590000000,34.6167148708237,72.9585365853659,23.087213342599
Israel,IL,ISR,376,1978,3690000,,16925882352.9412,50.5509246487277,73.2073170731707,22.8911349757844
Israel,IL,ISR,376,1979,3786000,,21697200000,78.310035593149,73.5073170731707,19.3846931894808
Israel,IL,ISR,376,1980,3878000,,24148431372.549,131.024995515683,73.8756097560976,18.9193366304698
Israel,IL,ISR,376,1981,3956000,,25782807017.5439,116.800034437445,74.2609756097561,20.2622686197897
Israel,IL,ISR,376,1982,4031000,,27863209876.5432,120.364351369544,74.109756097561,18.3882100800596
Israel,IL,ISR,376,1983,4105000,,31057508896.7972,145.951539223485,74.4585365853658,15.5468886770799
Israel,IL,ISR,376,1984,4159000,,28328796043.6562,373.215653131363,74.8073170731707,16.1822289156626
Israel,IL,ISR,376,1985,4233000,,26588270421.5794,309.931699181469,75.2073170731707,16.6006435277983
Israel,IL,ISR,376,1986,4299000,,33448059551.0149,47.8885135135135,74.9560975609756,14.7677128827137
Israel,IL,ISR,376,1987,4369000,,40532034993.1017,19.0748143917761,75.2585365853659,16.9001449480308
Israel,IL,ISR,376,1988,4442000,,50078836700.2314,16.4028776978417,74.4365853658537,15.9470945572914
Israel,IL,ISR,376,1989,4518000,,50123461699.019,20.3543469303667,76.3073170731707,12.4457326547219
Israel,IL,ISR,376,1990,4660000,,59758993651.4235,17.1858952413557,76.6073170731707,12.362686187267
Israel,IL,ISR,376,1991,4949000,,69082467201.9657,19.1352614665498,76.7585365853659,15.5869829136602
Israel,IL,ISR,376,1992,5123000,,77104707819.9341,12.0156939676313,76.5048780487805,10.925077527679
Israel,IL,ISR,376,1993,5261000,,77463458181.6897,10.9238178633975,77.1536585365854,11.5232439907469
Israel,IL,ISR,376,1994,5399000,,87890756534.157,12.2755081902506,77.4024390243903,10.1199658353758
Israel,IL,ISR,376,1995,5545000,25872.2304216269,102646492544.748,9.93144665143266,77.4512195121951,7.91874390646774
Israel,IL,ISR,376,1996,5692000,26698.2315740449,111542561330.952,11.4166933162775,78.1048780487805,7.72965418733875
Israel,IL,ISR,376,1997,5836000,27026.4814260925,115356279352.931,8.96957520091852,78,7.47926785987447
Israel,IL,ISR,376,1998,5971000,27502.5738477223,116457587168.759,5.49190043461083,78.1487804878049,6.98021666560999
Israel,IL,ISR,376,1999,6125000,27704.0215974216,116126406261.323,5.18102372034954,78.6585365853659,6.53012330164809
Israel,IL,ISR,376,2000,6289000,29321.3254007484,127972402325.068,1.03264094955491,78.9536585365854,6.29716498346273
Israel,IL,ISR,376,2001,6439000,28733.9412605501,129183293863.091,1.1513157894737,79.4073170731707,6.50806312310061
Israel,IL,ISR,376,2002,6570000,28128.8460691258,120638938114.737,5.77235772357722,79.4512195121951,6.59401334001594
Israel,IL,ISR,376,2003,6689700,28010.6074556958,126723966535.649,0.70275612166467,79.6487804878049,6.48640597347599
Israel,IL,ISR,376,2004,6809000,28836.5131848105,135943294511.379,-0.381637771235433,80.1463414634146,6.35803511317661
Israel,IL,ISR,376,2005,6930100,29503.9014620245,145866914009.403,1.31348511383542,80.1512195121951,6.26491269041474
Israel,IL,ISR,376,2006,7053700,30605.1559987527,158107266484.133,2.06352636127917,80.5536585365854,6.04956445483926
Israel,IL,ISR,376,2007,7180100,31880.3450537383,183829772157.445,0.455170953741894,80.5048780487805,6.367865558416
Israel,IL,ISR,376,2008,7308800,32337.1977109655,216340490802.676,4.55216016859853,80.9512195121951,6.39180109737032
Israel,IL,ISR,376,2009,7485600,31852.2671973223,207502022734.786,3.35617818988106,81.4048780487805,6.14811192852559
Israel,IL,ISR,376,2010,7623600,33048.5545890362,234571407404.436,2.69137006338376,81.6024390243903,5.93634502858407
Israel,IL,ISR,376,2011,7765800,34247.623280715,263882192674.99,3.48494919760703,81.6560975609756,5.76961982715994
Israel,IL,ISR,376,2012,7910500,34491.1601071181,256294768864.588,1.67920719398061,81.7048780487805,5.64197274014679
Israel,IL,ISR,376,2013,8059500,35348.3068537152,291688051032.678,1.5702553921126,82.0560975609756,5.45718721425508
Israel,IL,ISR,376,2014,8215700,36035.2577522884,312212949125.541,0.47978676143932403,82.1536585365854,5.6429116296547
Israel,IL,ISR,376,2015,8380100,36206.5222171621,300150272715.578,-0.601291007162392,82.0512195121951,5.42397037752075
Israel,IL,ISR,376,2016,8546000,37109.0218162488,318071673537.759,-0.551552352993558,82.4073170731707,5.41478205429478
Israel,IL,ISR,376,2017,8713300,37953.0404593554,355438750393.854,0.25941497450575,82.5512195121951,5.43006103564793
Israel,IL,ISR,376,2018,8882800,38744.1604404811,374876745460.837,0.794075660242718,82.8024390243903,5.28282858902518
Israel,IL,ISR,376,2019,9054000,39591.3687578516,397736725276.623,0.84978312826417,82.8048780487805,5.0528461529668
Israel,IL,ISR,376,2020,9215100,38176.7543372587,407899013182.635,-0.61441235846577,82.6487804878049,5.27535024082769
Israel,IL,ISR,376,2021,9371400,40772.9704864616,482170209223.983,1.51020047690539,82.5,4.97605222586197
Israel,IL,ISR,376,2022,9557500,42710.7782216294,520492108611.226,4.39359665912654,,4.51139144256367
Italy,IT,ITA,380,1960,50199700,9687.64700624044,40495892097.0731,2.3501614137705,69.1239024390244,2.71382598828575
Italy,IT,ITA,380,1961,50536350,10412.904836785,44941821181.681,2.05069731278698,69.760243902439,2.57386907530496
Italy,IT,ITA,380,1962,50879450,10984.3106748981,50471132481.6286,4.69114360740471,69.149756097561,2.63383835685955
Italy,IT,ITA,380,1963,51252000,11516.1767633618,57801822228.1077,7.45471822539103,69.2480487804878,2.75343795360876
Italy,IT,ITA,380,1964,51675350,11741.379366874,63310021307.057,5.91232253218587,70.3117073170732,2.72735589826609
